number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
5,58.305998,72.4056406,25.11503872,53.83300334,1.202167642,1.179160831,139.89971,35.2117934,49.33999779,45.23135783,966.68,880.498,912.2038373,833.067932,1.555366089,1.416805098,786.5,288.909,311.7629317,290.4452198,122.2,139.575,101.3120343,119.3034072,1.435429755,1.270464793,199,60.955,73.01342342,71.79062874,4255.30378,5319.087164,134.1941174,800.2171169,1.081898971,1.081816377,8907.9101,2226.998652,3624.983965,3281.38088,92.26,95.727,86.77503139,89.33134649,1.549780984,1.375932078,91,32.373,32.00609942,33.98242297,10.516,13.01054,3.326357292,5.269953566,1.040997772,0.996317886,27.478,6.91663,10.56569324,10.41283348,30.841416,38.5089538,3.094549161,6.480466424,0.894334469,0.886900264,90.97342,22.7472925,35.1967856,35.41978447,2.8,3.235,2.402248868,2.95976375,1.47013192,1.324106313,4,1.235,1.469693846,1.319005307
4,91.319175,82.06234535,59.06628546,49.84438774,1.069151552,0.993398354,164.4833,49.39438438,68.5815591,71.68117305,933.525,1020.247748,844.3826309,937.3260583,1.292308865,1.181240896,899,371.0735736,398.892795,382.3992372,149,128.0750751,123.523544,106.930493,1.221177687,1.248361455,197,45.64564565,83.43560391,75.8163405,4206.11625,4346.175676,117.0703963,59.0610382,0.514674811,0.281809795,13308.749,3996.621321,5447.718703,5960.847373,93.9875,109.7893393,16.2099499,16.36731193,0.30423805,0.210019303,349,104.8048048,148.1796645,157.7475689,9.265,9.51951952,3.915350641,3.391048807,0.844699014,0.664409898,25.14,7.54954955,9.762923486,10.6820108,10.2586825,8.70112012,0.555429175,0.275857844,0.692427524,0.516932258,22.9911,6.904234234,10.39276768,10.73581388,3.5,3.801801802,3.30975092,3.662782713,1.333736027,1.226128011,3,1.303303303,1.118033989,0.978628873
4,78.892425,77.13642643,52.78997897,47.67347511,1.061954567,0.930775755,164.4833,49.39438438,63.42907154,69.38530196,945.15,1024.855856,863.2734031,945.5830777,1.300606867,1.189316111,852.5,366.4654655,386.6517199,376.3649078,140.5,124.7057057,119.1463224,105.4120826,1.240717678,1.236482643,163,45.64564565,73.55440164,70.7777293,3986.11625,4258.968468,108.9204048,57.39563555,0.450470137,0.233265217,13308.749,3996.621321,5489.000839,5978.852711,91.7575,108.9053754,13.070068,15.02840118,0.225369412,0.174077435,349,104.8048048,149.406857,158.2977708,9.265,9.51951952,3.915350641,3.391048807,0.844699014,0.664409898,25.14,7.54954955,9.762923486,10.6820108,14.5086825,10.3858048,0.655884811,0.294648826,0.676566745,0.645048715,34.9911,6.904234234,15.0996132,13.12975773,3.5,3.801801802,3.30975092,3.662782713,1.333736027,1.226128011,3,1.303303303,1.118033989,0.978628873
4,45.219,46.7253405,38.04298692,37.78766579,1.241929678,1.080428106,65.8973,22.33437913,23.56762487,26.08906585,904.95,1024.668224,814.7270475,959.8749983,1.290663768,1.149453918,983,409.2258567,387.4504259,338.3686395,142.25,117.4548287,122.4922764,103.488667,1.251949822,1.255864907,187,38.93146417,72.55472073,58.70963437,2121.06275,2432.402181,350.3025564,281.1555845,0.936636525,0.771972278,4505.749,1403.660125,1787.775,1868.671221,98.4,110.3361371,33.49484062,30.36486899,0.587623887,0.36379504,317.6,98.94080997,132.5292798,145.4827921,6.7975,7.896978193,3.088389061,3.310163795,0.85481526,0.698502448,18.34,5.713395639,7.142556878,7.579625084,30.5364575,13.44106854,1.615965495,0.585486135,0.481113225,0.714718998,99.97417,6.845535826,41.09170878,24.98653225,3.25,3.803738318,2.783157684,3.580479566,1.265856752,1.145951615,4,1.492211838,1.479019946,1.08319867
4,41.19186732,45.53106716,33.31338719,36.39315147,1.194414316,1.040302799,65.8973,23.1010381,25.56137862,26.67082998,924.225,1026.404954,849.9063875,966.5215458,1.307149488,1.167887474,905.9,398.6105263,363.9776942,331.3970415,129,114.4582043,115.1848967,102.2302748,1.285972732,1.23980926,134,40.95975232,55.86591089,52.59754864,2149.06275,2430.616409,361.2382293,285.5901864,0.953585752,0.787763838,4505.749,1394.968731,1768.515744,1860.495423,99.5,110.2752322,34.20997341,30.64223631,0.603548044,0.381114553,317.6,98.32817337,132.1398502,144.9838232,6.865,7.881733746,3.174215165,3.328863339,0.870068305,0.711941616,18.34,5.678018576,7.101174199,7.55498364,40.5364575,16.82533437,1.757778273,0.619078103,0.404539696,0.69334118,139.97417,9.961043344,58.11883843,35.53060124,3.25,3.786377709,2.783157684,3.552312982,1.265856752,1.1506476,4,1.476780186,1.479019946,1.102010633
4,56.811375,49.86975652,46.25788483,39.86590135,1.235147605,1.172006728,71.4611,20.465,28.57753519,27.70190809,901.025,1021.713043,806.9760289,954.905695,1.28681442,1.150002487,998.7,407.7279503,392.4062715,341.4490157,147.75,119.3478261,125.1752898,104.3796237,1.236091836,1.268833882,209,37.26708075,80.39395189,62.38562313,2290.06275,2473.692857,405.1721228,293.575207,1.016099522,0.824541464,4505.749,1399.300932,1689.447023,1836.492775,98.025,110.0459627,33.24023761,30.34839613,0.581920118,0.365296829,317.6,98.63354037,132.6680326,145.3386134,6.7625,7.870124224,3.040913411,3.292586604,0.846377735,0.69753865,18.34,5.695652174,7.164671573,7.581270398,20.0364575,10.84031988,1.410227183,0.573174008,0.6012461,0.683647593,57.97417,6.824276398,23.67581335,16.20620907,3.25,3.795031056,2.783157684,3.566324731,1.265856752,1.148319799,4,1.48447205,1.479019946,1.092708825
4,45.219,46.17425376,38.04298692,37.8808743,1.241929678,1.166927976,65.8973,19.04546243,23.56762487,25.206342,904.95,980.8699422,814.7270475,903.9941154,1.290663768,1.212524422,983,349.4190751,387.4504259,361.7340648,142.25,126.5260116,122.4922764,110.0724034,1.251949822,1.308294674,187,34.68208092,72.55472073,65.22522708,2121.06275,2318.500289,350.3025564,304.7078478,0.936636525,0.840534138,4505.749,1302.239595,1787.775,1845.591083,98.4,105.9693642,33.49484062,31.47449544,0.587623887,0.456723273,317.6,91.79190751,132.5292798,140.9993065,6.7975,7.494739884,3.088389061,3.227239252,0.85481526,0.761794704,18.34,5.300578035,7.142556878,7.44157976,30.5364575,19.69532659,1.615965495,0.848834881,0.481113225,0.644445516,99.97417,13.28733237,41.09170878,32.88559908,3.25,3.601156069,2.783157684,3.265250814,1.265856752,1.195797941,4,1.312138728,1.479019946,1.271019273
3,73.45983333,66.44444444,63.73889239,55.91870089,0.985161192,1.020667206,72.9845,21.20755556,32.33531117,34.49714081,718.6666667,732.7,716.809273,730.8975577,1.096016195,1.040131455,126.3,202.7333333,51.90005352,51.12820487,165,154.4444444,159.6626747,149.0613848,1.067875308,1.09249852,95,13.55555556,39.85808157,40.18045714,7070.333333,6605.777778,5725.205836,5107.438318,0.919631035,0.917271264,10040,3087.777778,4117.850599,4382.108087,93.5,103.7777778,83.94973977,95.43624128,1.005978413,0.900888359,92.5,50.57777778,38.33127531,35.60997918,32.3,35.54444444,30.0343828,33.08815385,1.024105277,0.901821164,29.2,17.64444444,12.80182279,13.22019592,97.66666667,111.7777778,74.53039914,91.79484056,0.90812254,0.817044758,127,61.55555556,54.19922099,49.22686208,4.666666667,4.666666667,4.57885697,4.57885697,1.078992208,1.046630487,2,1.111111111,0.942809042,0.942809042
3,56.3009,52.245175,40.09442121,40.09031528,0.810185615,0.877739554,100.8113,25.202825,42.72482819,37.66171695,849.6333333,784.575,772.4655928,721.9579299,1.000024927,1.034883327,843.5,210.875,390.4391573,356.4124182,135.3333333,150,119.2261312,134.6570269,0.993639577,0.853484149,138,83,58.2027109,56.44466317,2953.750333,2602.81275,242.0111981,384.9989284,0.464966235,0.610112243,7308.749,1827.18725,3144.555001,2790.276183,14.25666667,11.66,10.00002667,7.887304539,0.781165128,0.887296305,26.53,5.665,11.57049792,10.98341249,4.053333333,5.175,2.156052461,3.041648052,0.705315099,0.520176789,8.18,4.18,3.386259818,3.517737199,94.00861,120.5064575,7.510279239,17.0608067,0.603736701,0.456639664,199.97417,99.9935425,82.07952324,84.61201964,2.666666667,2.5,2.620741394,2.449489743,1.08219553,1.088899975,1,0.25,0.471404521,0.5
4,118.7369,90.336272,105.1431448,82.23295539,1.273726501,1.315232653,136.372,19.628648,55.62943661,42.95510806,780.075,797.604,764.1698586,782.2715241,1.366878357,1.162274633,399.3,329.8664,150.1303163,148.9668083,170.25,155.544,164.9029723,150.0425577,1.355229142,1.264772329,117,43.584,42.28696608,43.15840664,10351.25,7311.616,8546.358234,6779.249541,1.181825252,1.313388403,17316,1659.856,7117.900581,3871.556433,75.175,56.5568,57.24573846,44.64709375,1.161918914,1.155534584,135.3,25.8832,49.79826177,35.55274017,19.2,19.1432,17.43627813,17.46004708,1.298577709,1.084742706,18.4,9.624,7.836772295,7.817880388,73.25,58.376,53.66660195,48.24568076,1.143211424,1.147572223,136,24.376,49.9368351,32.22338629,4.25,3.968,4.053600464,3.825766274,1.339718043,1.190296164,3,1.664,1.299038106,1.080266634
2,34.08175,31.083625,33.55012174,30.6964484,0.677589369,0.628620821,11.9925,11.044625,5.99625,5.192904827,687.7,736.85,680.6382299,731.4243971,0.682896149,0.500364794,196.6,442.15,98.3,85.13029719,152.5,131.75,146.7446762,127.6270311,0.655648382,0.657948306,83,34.75,41.5,35.94005426,1940,2135,1900.394696,2104.262256,0.672802111,0.473658639,780,1360,390,337.7499075,69.485,102.2925,22.86562923,55.58009094,0.127179184,0.053496667,131.23,100.3575,65.615,56.82425687,29.37,39.785,20.70526503,32.2397938,0.414622231,0.209163904,41.66,35.515,20.83,18.03930916,175,162.5,173.2050808,161.1854898,0.682908105,0.61724177,50,62.5,25,21.65063509,3,3.5,2.828427125,3.363585661,0.636514168,0.410116318,2,2.5,1,0.866025404
2,58.495675,43.2905875,49.96964329,37.46227992,0.551154561,0.692786685,60.82035,1.1623375,30.410175,26.33598408,700.7,743.35,695.4886052,739.3605641,0.685719015,0.509912301,170.6,435.65,85.3,73.87196694,161.5,136.25,153.4014342,130.48969,0.643428972,0.66829453,101,30.25,50.5,43.73428289,3401,2865.5,3227.965303,2742.473183,0.642710001,0.668819061,2142,629.5,1071,927.5132075,83.1,109.1,64.81982721,93.57969148,0.48202568,0.256898616,104,93.55,52,45.033321,30.8,40.5,23.92237446,34.65405024,0.478987413,0.254595928,38.8,34.8,19.4,16.80089283,83.5,116.75,50.49752469,87.03234286,0.32901225,0.156337739,133,108.25,66.5,57.59068935,3.5,3.75,3.464101615,3.722419436,0.682908105,0.500402424,1,2.25,0.5,0.433012702
2,101.52615,64.805825,70.10014309,44.37113441,0.401895784,0.630606197,146.8813,22.677575,73.44065,63.60146857,649.5,717.75,634.9944882,706.4741097,0.670897709,0.469391158,273,461.25,136.5,118.2124676,164,137.5,155.1998711,131.2523741,0.639978309,0.67073796,106,29,53,45.8993464,6085.5,4207.75,4788.478882,3340.232895,0.488302333,0.678731319,7511,712.75,3755.5,3252.358404,93.3,114.2,83.41252903,106.1557001,0.589127403,0.352207562,83.6,88.45,41.8,36.19986188,36.1,43.15,33.2325142,40.84448816,0.614801704,0.381534092,28.2,32.15,14.1,12.21095819,83,116.5,48.98979486,85.72321289,0.317067826,0.149501446,134,108.5,67,58.02370205,3.5,3.75,3.464101615,3.722419436,0.682908105,0.500402424,1,2.25,0.5,0.433012702
4,51.515925,47.13779605,41.48448579,35.93342334,1.210524975,0.933416152,77.2173,29.14763158,29.29975817,32.39917804,1055.475,1102.740789,1012.500521,1048.73983,1.34697024,1.101262239,741.8,449.1013158,290.9227077,319.4598954,120.75,114.0394737,106.6578121,97.44092665,1.269300281,1.008162033,150,65.89473684,58.42677041,65.6053674,3413.86625,2237.192434,116.9263175,31.9138993,0.695003995,0.180057246,7138.749,2141.364803,3418.87415,3100.139308,100.775,132.125,20.88824494,47.9849811,0.461269317,0.439770983,349,115.2763158,145.0147471,153.5415494,7.9775,8.175657895,3.651655324,2.927882921,0.89474938,0.520118096,20.64,6.811184211,7.918807912,9.074485245,35.7586825,9.156161184,0.892495168,0.189855935,0.443353605,0.469807736,119.9911,7.562861842,49.53349183,16.72279283,3.5,3.973684211,3.30975092,3.880423227,1.333736027,1.11024775,3,1.618421053,1.118033989,0.842516347
4,62.628675,61.7538715,50.82935442,46.91937672,1.24415926,0.961566349,77.2173,29.30336079,29.52878133,33.85290515,1027.25,1065.865898,988.9162233,1016.909521,1.349740825,1.099539448,741.8,451.3334432,275.2606628,306.0693716,124.5,118.9357496,111.3955549,103.1213674,1.283372492,1.018581562,150,66.23723229,56.06023546,63.35356833,4193.06275,3256.062932,652.663691,305.0206006,1.0444614,0.733027242,7138.749,2144.892586,2862.691988,2676.082546,94.675,124.300659,20.51481693,47.12588061,0.481674352,0.458936181,324.6,107.4291598,134.5149132,142.1598103,8.6275,9.03369028,4.237007981,3.556272299,0.978983128,0.633533936,20.64,6.834514003,7.600280834,8.686019418,35.7864575,9.010158155,1.710226705,0.442653798,0.449121806,0.463711645,119.97417,7.569742998,49.5134651,16.09920659,3.5,3.97693575,3.30975092,3.884662663,1.333736027,1.106957031,3,1.624382208,1.118033989,0.839389733
3,31.2698,39.2502,24.89145329,32.99925641,0.89232859,0.684545897,47.8824,27.54486667,20.15874313,19.95670389,757.9,747.2333333,757.3201833,746.8712505,1.097840309,1.022093024,64,234.7333333,29.91398781,23.69252109,127,137.3333333,123.412128,134.990232,1.07206867,0.93669096,62,60,28.33137248,22.58071941,4368.666667,5443.333333,3364.509012,4169.294243,0.844365825,0.597343881,7170,4044,3223.298655,3473.015341,47.73333333,61.95,16.86988322,21.27664766,0.5519748,0.314855797,112,56.25,47.76444517,52.31264188,25.3,19.83333333,19.55866619,16.37189592,0.8596604,1.007783576,41.3,5.7,17.80692749,14.0162604,92.66666667,103.3333333,73.25574898,89.69907911,0.90998219,0.839016068,133,48.83333333,54.30981086,46.01690511,2.333333333,2.166666667,2.289428485,2.139826388,1.078992208,1.057905425,1,0.5,0.471404521,0.372677996
3,26.4573462,26.4573462,26.40876947,26.40876947,1.096794482,1.096794482,3.7805,1.260166667,1.58726774,1.58726774,700.1666667,700.1666667,694.167645,694.167645,1.09027216,1.09027216,208.8,69.6,89.19463113,89.19463113,124.6666667,124.6666667,123.8390645,123.8390645,1.091835929,1.091835929,34,11.33333333,14.65908895,14.65908895,2256,2256,2219.50683,2219.50683,1.08281639,1.08281639,962,320.6666667,396.205334,396.205334,60.2,60.2,20.73638726,20.73638726,0.600962375,0.600962375,133.6,44.53333333,55.73191784,55.73191784,23.2,23.2,16.71869016,16.71869016,0.783476167,0.783476167,41.5,13.83333333,19.10933454,19.10933454,181.6666667,181.6666667,178.0026091,178.0026091,1.077619372,1.077619372,85,28.33333333,37.93268892,37.93268892,3,3,2.884499141,2.884499141,1.060856947,1.060856947,2,0.666666667,0.816496581,0.816496581
4,148.151425,163.894723,123.4816087,150.9919191,1.253167799,1.176732599,169.8821,52.785223,69.27598909,51.67635958,584.775,598.0305,570.2143524,586.9966619,1.361876631,1.261287419,296.7,168.36,127.8482963,113.0624125,198.25,199.685,191.8208841,192.8481147,1.354084313,1.207380253,110,81.86,50.02686778,51.73244412,6371.5,6772.74,4272.51108,5342.843102,1.114878439,1.114627698,10484,2587.86,4327.608664,3848.892325,48.6625,43.992,40.21586943,33.80523132,1.217566649,1.156478356,77.25,20.0745,28.237417,31.28404243,6.5,7.49915,5.579531018,6.881748052,1.254392243,1.113289538,8.57,3.0703,3.240054012,2.706091606,40.25,26.725,26.64450364,19.80781468,1.021675019,1.285580215,92,6.88,35.82160661,24.96896824,3,3.175,2.514866859,2.81924908,1.236684869,1.175697001,4,1.235,1.58113883,1.426315183
3,147.5501897,166.2647642,135.2789017,155.3109844,1.02404253,0.715659928,124.336569,110.0800042,53.8685366,50.38413281,750.7666667,820.772,741.4122071,813.6063342,1.086305073,0.81191605,286.3,484.732,117.0636959,102.2617114,173.6666667,169.94,169.0197332,167.4021911,1.072239067,0.882400789,97,83.86,39.60078563,28.88418945,10397.66667,14442.86,8771.8874,12501.73394,0.926860672,0.51282229,13977,11432.2,6315.452284,6486.449984,132.1,177.272,111.6540592,159.2212017,0.949323485,0.585253441,172.8,136.342,71.0205604,65.87200935,17.33333333,16.074,14.51919772,14.34382824,0.926243092,0.890548417,24.1,6.922,10.41547993,8.508814489,139.6666667,223.46,90.80754723,164.906702,0.705168541,0.337723102,281,199.34,127.8027995,128.8664751,4,4.5,3.914867641,4.43191045,1.077556327,0.782913178,2,2.78,0.816496581,0.728010989
3,147.5501897,167.6515613,135.2789017,157.2450931,1.02404253,0.731031474,124.336569,110.1846213,53.8685366,49.00341281,750.7666667,816.9855,741.4122071,809.2136911,1.086305073,0.823554743,286.3,468.2255,117.0636959,106.3613367,173.6666667,171.635,169.0197332,169.0564719,1.072239067,0.893478536,97,84.865,39.60078563,29.24468798,10397.66667,14397.915,8771.8874,12473.8761,0.926860672,0.52373714,13977,11204.3,6315.452284,6476.582054,132.1,175.373,111.6540592,156.0515512,0.949323485,0.588737206,172.8,134.1905,71.0205604,67.76786311,17.33333333,15.6885,14.51919772,14.00792907,0.926243092,0.909433602,24.1,6.7055,10.41547993,8.359444823,139.6666667,221.74,90.80754723,162.1293269,0.705168541,0.340907794,281,196.96,127.8027995,129.7564349,4,4.475,3.914867641,4.401570392,1.077556327,0.793910428,2,2.695,0.816496581,0.754569414
6,93.40020053,86.68526019,58.76104499,55.34078807,1.443702945,1.315272269,192.981,40.65617581,74.6263528,76.17878322,961.1,931.458,873.6562607,880.3688005,1.698010626,1.515182994,1148.5,377.996,422.4180433,313.055238,118.5,113,99.25006376,100.1265526,1.637939829,1.501004567,164,32.28,63.89248782,54.18080841,4240.354167,4129.46182,360.0438271,829.4106223,1.272594114,1.20145612,9778.571,1955.89824,3774.678908,3642.250729,144.8666667,149.16,115.1082861,128.852491,1.576616521,1.34781979,278,78.54,97.85911074,74.82240574,4.285333333,4.27468,1.868113793,2.197391304,1.318123589,1.199330297,10.678,2.1644,3.924183425,3.996601889,6.043213333,4.8473832,0.780345086,0.675823921,1.090469979,0.985138187,16.97342,2.718338,6.518191651,6.356086143,3.5,4.38,2.993795166,3.923019807,1.662376959,1.264635094,5,2.34,1.707825128,1.707512811
5,84.05704064,86.85030019,49.38668394,55.40506893,1.17515993,1.151736415,192.981,40.65617581,78.48020909,76.29873621,1045.3,931.114,961.8644565,879.8037461,1.530425303,1.457221223,1148.5,298.8,414.2300858,313.4895156,105.2,113.84,87.6279411,100.5581056,1.439135715,1.328565052,164,38.68,61.94642847,55.43874457,3750.625,4142.30182,200.7031571,830.9671701,0.944952916,1.036780332,9778.571,1955.89824,3957.124346,3651.804498,163.54,149.16,135.1968147,128.852491,1.436851245,1.313265319,278,70.3,96.95115471,74.82240574,4.0424,4.33868,1.505259769,2.219950179,1.016464942,1.059773393,10.678,2.1644,4.257341781,4.028395663,5.051856,5.0873832,0.459690473,0.687694909,0.684405173,0.707566931,16.97342,3.398338,6.71471896,6.688459249,3.4,4.34,2.8252345,3.878135253,1.452044073,1.175387122,5,2.34,1.854723699,1.727541606
6,93.40020053,86.47514032,58.76104499,55.59318489,1.443702945,1.379343724,192.981,40.19614,74.6263528,75.82828566,961.1,946.822,873.6562607,890.2311264,1.698010626,1.550977473,1148.5,357.08,422.4180433,337.3569097,118.5,111.08,99.25006376,98.74018722,1.637939829,1.577443059,164,30.6,63.89248782,51.83930555,4240.354167,4103.7925,360.0438271,831.9874823,1.272594114,1.261325872,9778.571,1955.8571,3774.678908,3622.919007,144.8666667,156.64,115.1082861,133.24608,1.576616521,1.363724734,278,76.48,97.85911074,82.71377394,4.285333333,4.1482,1.868113793,2.166609104,1.318123589,1.261348246,10.678,2.1578,3.924183425,3.927605525,6.043213333,4.367428,0.780345086,0.653771602,1.090469979,1.176630909,16.97342,1.597342,6.518191651,5.60201125,3.5,4.42,2.993795166,3.90458067,1.662376959,1.292889527,5,2.3,1.707825128,1.733089726
6,93.40020053,86.80522032,58.76104499,55.72240795,1.443702945,1.320824922,192.981,40.19614,74.6263528,76.06966158,961.1,946.134,873.6562607,889.0887242,1.698010626,1.531156201,1148.5,377.996,422.4180433,338.1934024,118.5,112.76,99.25006376,99.59317682,1.637939829,1.505975624,164,30.6,63.89248782,54.48066079,4240.354167,4129.4725,360.0438271,835.11318,1.272594114,1.201483063,9778.571,1955.8571,3774.678908,3642.238625,144.8666667,156.64,115.1082861,133.24608,1.576616521,1.352374663,278,78.54,97.85911074,82.71377394,4.285333333,4.2762,1.868113793,2.21132317,1.318123589,1.201327043,10.678,2.1578,3.924183425,3.995067203,6.043213333,4.847428,0.780345086,0.676940583,1.090469979,0.98528144,16.97342,2.717342,6.518191651,6.356052168,3.5,4.34,2.993795166,3.815744624,1.662376959,1.259703694,5,2.3,1.707825128,1.773245612
5,83.23184064,81.06015967,49.10085624,50.90769049,1.17611373,1.198952369,192.981,36.62607778,77.86230013,74.9214729,1047.02,988.1796296,964.9572165,925.7332485,1.531654322,1.502926979,1139.9,269.9814815,412.1054787,357.8034979,101,104.6296296,85.76370005,92.40240326,1.458644789,1.397679623,143,28.81481481,55.3281122,50.08115499,3686.425,3776.145833,198.8304245,520.6466997,0.944017447,1.036105816,9778.571,1810.92587,3905.997427,3627.932447,163.54,162.5185185,135.1968147,138.1330038,1.436851245,1.359580034,278,65.09259259,96.95115471,86.10645666,3.7224,3.740259259,1.430317073,1.806411266,1.006897416,1.069214573,10.678,1.989740741,4.071571569,3.838983914,3.851856,3.601480741,0.421360922,0.500101642,0.75169326,0.782622283,10.97342,2.033591481,4.708705248,4.615663722,3.6,4.277777778,2.992555739,3.699627972,1.460970748,1.250973939,5,2.092592593,1.854723699,1.809610831
6,93.40020053,81.3657893,58.76104499,51.01724765,1.443702945,1.416743976,192.981,36.62607778,74.6263528,75.1697622,961.1,987.5425926,873.6562607,924.6332325,1.698010626,1.569985662,1148.5,330.6296296,422.4180433,358.607449,118.5,106.1851852,99.25006376,93.14127789,1.637939829,1.623428311,164,26.77777778,63.89248782,52.80539888,4240.354167,3799.923611,360.0438271,522.4575777,1.272594114,1.261591878,9778.571,1810.92587,3774.678908,3647.942368,144.8666667,162.5185185,115.1082861,138.1330038,1.576616521,1.399074224,278,70.81481481,97.85911074,86.10645666,4.285333333,3.858777778,1.868113793,1.840903937,1.318123589,1.278504527,10.678,1.989740741,3.924183425,3.915418778,6.043213333,4.045925185,0.780345086,0.516490629,1.090469979,1.179626773,16.97342,1.478035926,6.518191651,5.509078776,3.5,4.203703704,2.993795166,3.62162378,1.662376959,1.342304622,5,2.092592593,1.707825128,1.839682235
6,93.40020053,81.67141893,58.76104499,51.12704059,1.443702945,1.359073954,192.981,36.62607778,74.6263528,75.41599551,961.1,986.9055556,873.6562607,923.5345236,1.698010626,1.552326228,1148.5,349.9962963,422.4180433,359.4084726,118.5,107.7407407,99.25006376,93.88606075,1.637939829,1.553965141,164,26.77777778,63.89248782,55.35213375,4240.354167,3823.701389,360.0438271,524.2747542,1.272594114,1.201749416,9778.571,1810.92587,3774.678908,3667.688978,144.8666667,162.5185185,115.1082861,138.1330038,1.576616521,1.388945035,278,72.72222222,97.85911074,86.10645666,4.285333333,3.977296296,1.868113793,1.876055231,1.318123589,1.218377583,10.678,1.989740741,3.924183425,3.986868151,6.043213333,4.49036963,0.780345086,0.533416705,1.090469979,0.988113123,16.97342,2.515072963,6.518191651,6.245036797,3.5,4.12962963,2.993795166,3.545264254,1.662376959,1.310413218,5,2.092592593,1.707825128,1.866332275
5,84.05704064,81.82423375,49.38668394,51.18202563,1.17515993,1.198301368,192.981,36.62607778,78.48020909,75.53834745,1045.3,986.587037,961.8644565,922.9856589,1.530425303,1.501644009,1148.5,271.5740741,414.2300858,359.8078927,105.2,108.5185185,87.6279411,94.26068253,1.439135715,1.386298946,164,32.7037037,61.94642847,56.5664934,3750.625,3835.590278,200.7031571,525.1857112,0.944952916,1.037078213,9778.571,1810.92587,3957.124346,3677.464868,163.54,162.5185185,135.1968147,138.1330038,1.436851245,1.359580034,278,65.09259259,96.95115471,86.10645666,4.0424,4.036555556,1.505259769,1.893881782,1.016464942,1.079277642,10.678,1.989740741,4.257341781,4.020807058,5.051856,4.712591852,0.459690473,0.542086629,0.684405173,0.710543474,16.97342,3.144702593,6.71471896,6.570966768,3.4,4.092592593,2.8252345,3.507690377,1.452044073,1.223030328,5,2.092592593,1.854723699,1.87842052
6,95.10753387,87.33974019,59.45617162,55.58949722,1.442192646,1.378788166,192.981,40.65617581,75.78381325,76.6839721,961.1,931.802,873.6562607,880.9342179,1.698010626,1.535195662,1148.5,356.392,422.4180433,312.6199786,127.3333333,116.4,103.5058746,101.7264437,1.61112869,1.578683854,196,32.28,75.14800212,60.17208655,4351.020833,4169.74182,365.7681882,834.1489162,1.273311793,1.269267952,9778.571,1955.89824,3853.751855,3674.467898,144.8666667,149.16,115.1082861,128.852491,1.576616521,1.359739039,278,76.48,97.85911074,74.82240574,4.785333333,4.45068,2.008688992,2.252143578,1.32302171,1.29698514,10.678,2.1644,4.226568611,4.121985359,6.376546667,4.7673832,0.802377012,0.673093449,1.092747291,1.140040748,16.97342,2.038338,6.807855933,6.187811598,3.333333333,4.34,2.853638528,3.878135253,1.65694655,1.268430209,5,2.34,1.699673171,1.727541606
